Crop,Question Theme,Count,Percentage
China Astor,weather information,84,28.965517241379317
China Astor,mausam ki jankari,25,8.620689655172415
China Astor,pleas give information of govt scheme,22,7.586206896551724
China Astor,seed rate and seed treatment,20,6.896551724137931
China Astor,aame ki pati kala ho raha hai,12,4.137931034482759
