Crop,Question Theme,Count,Percentage
DatePalm,pls tell me control of flower dropping in chilli crop,24,21.052631578947366
DatePalm,aame ki pati kala ho raha hai,11,9.649122807017545
DatePalm,information about sowing time in any vegetable crop,9,7.894736842105263
DatePalm,plant diseaseattack in crop,8,7.017543859649122
DatePalm,insect control in  crops,7,6.140350877192982
