Crop,Question Theme,Count,Percentage
Baby Corn,weather information,55,15.027322404371583
Baby Corn,mausam ki jankari,41,11.202185792349727
Baby Corn,information about a variety of paddy,26,7.103825136612022
Baby Corn,pls tell me control of flower dropping in chilli crop,21,5.737704918032787
Baby Corn,pleas give information of govt scheme,18,4.918032786885246
