Crop,Question Theme,Count,Percentage
Tapioca Cassava,weather information,109,25.17321016166282
Tapioca Cassava,ganne me keeda laga raha hai,42,9.699769053117784
Tapioca Cassava,information about in sugarcane crop,42,9.699769053117784
Tapioca Cassava,dhan ki kaun c kism ki buayi kare,27,6.235565819861432
Tapioca Cassava,mausaam ke bare me bataye,25,5.773672055427252
