Crop,Question Theme,Count,Percentage
Brussils Sprouts,whet ki varieties,78,19.64735516372796
Brussils Sprouts,mausam ki jankari,77,19.395465994962212
Brussils Sprouts,pls tell me control of flower dropping in chilli crop,25,6.297229219143577
Brussils Sprouts,dhan ki kaun c kism ki buayi kare,20,5.037783375314862
Brussils Sprouts,dhan me ki kida laga hai,19,4.785894206549118
