Crop,Question Theme,Count,Percentage
Dolichos Bean,insect control in  crops,64,19.27710843373494
Dolichos Bean,dhan me ki kida laga hai,32,9.63855421686747
Dolichos Bean,pls tell me control of flower dropping in chilli crop,31,9.33734939759036
Dolichos Bean,plant diseaseattack in crop,30,9.036144578313252
Dolichos Bean,aame ki pati kala ho raha hai,22,6.626506024096386
