Crop,Question Theme,Count,Percentage
Carnation,weather information,36,15.254237288135592
Carnation,mausam ki jankari,28,11.864406779661016
Carnation,pls tell me control of flower dropping in chilli crop,16,6.779661016949152
Carnation,potatao ki variety ki jankri,16,6.779661016949152
Carnation,pleas give information of govt scheme,14,5.932203389830509
