Crop,Question Theme,Count,Percentage
Apple,pls tell me control of flower dropping in chilli crop,131,30.823529411764707
Apple,pleas give information of govt scheme,31,7.294117647058823
Apple,insect control in  crops,27,6.352941176470588
Apple,plant diseaseattack in crop,26,6.11764705882353
Apple,aame ki pati kala ho raha hai,16,3.7647058823529407
