Crop,Question Theme,Count,Percentage
Bell Pepper,pls tell me control of flower dropping in chilli crop,34,10.725552050473189
Bell Pepper,mausam ki jankari,27,8.517350157728707
Bell Pepper,weather information,24,7.570977917981073
Bell Pepper,pleas give information of govt scheme,19,5.993690851735016
Bell Pepper,dhan ki baliya nahi nikal rahi  hai kya kare,17,5.3627760252365935
