Crop,Question Theme,Count,Percentage
Bush Squash,mausam ki jankari,51,15.36144578313253
Bush Squash,pleas give information of govt scheme,37,11.144578313253012
Bush Squash,mausaam ke bare me bataye,32,9.63855421686747
Bush Squash,mosam ki jankari ki jankari,24,7.228915662650602
Bush Squash,dhan ki kaun c kism ki buayi kare,19,5.72289156626506
