Crop,Question Theme,Count,Percentage
Cinnamon,pls tell me control of flower dropping in chilli crop,14,11.76470588235294
Cinnamon,dhan ki kaun c kism ki buayi kare,12,10.084033613445378
Cinnamon,mausaam ke bare me bataye,10,8.403361344537815
Cinnamon,weather information,8,6.722689075630252
Cinnamon,pleas give information of govt scheme,8,6.722689075630252
