Crop,Question Theme,Count,Percentage
Lethyrus,mosam ki jankari ki jankari,81,19.37799043062201
Lethyrus,potato me weediside ka prayog kiya hai plant such raha hai,38,9.090909090909092
Lethyrus,dhan ki kaun c kism ki buayi kare,35,8.373205741626794
Lethyrus,dhan ki baliya nahi nikal rahi  hai kya kare,32,7.655502392344498
Lethyrus,aame ki pati kala ho raha hai,32,7.655502392344498
