Crop,Question Theme,Count,Percentage
Cumin,information about sowing time in any vegetable crop,144,24.870466321243523
Cumin,pls tell me control of flower dropping in chilli crop,110,18.99827288428325
Cumin,seed rate and seed treatment,56,9.671848013816929
Cumin,dhan ki kaun c kism ki buayi kare,37,6.390328151986183
Cumin,whet ki varieties,36,6.217616580310881
