Crop,Question Theme,Count,Percentage
Pepper,pls tell me control of flower dropping in chilli crop,45,22.61306532663317
Pepper,dhan ki patti pili padh rahi hai,20,10.050251256281408
Pepper,dhan ki kaun c kism ki buayi kare,16,8.040201005025125
Pepper,aame ki pati kala ho raha hai,11,5.527638190954774
Pepper,information about sowing time in any vegetable crop,11,5.527638190954774
