Crop,Question Theme,Count,Percentage
Indian Bean Vegetable,insect control in  crops,27,12.442396313364055
Indian Bean Vegetable,pls tell me control of flower dropping in chilli crop,25,11.52073732718894
Indian Bean Vegetable,dhan me ki kida laga hai,20,9.216589861751151
Indian Bean Vegetable,dhan ki kaun c kism ki buayi kare,15,6.912442396313365
Indian Bean Vegetable,aame ki pati kala ho raha hai,11,5.0691244239631335
