Crop,Question Theme,Count,Percentage
Custard Apple,pls tell me control of flower dropping in chilli crop,118,37.69968051118211
Custard Apple,aame ki pati kala ho raha hai,29,9.26517571884984
Custard Apple,plant diseaseattack in crop,21,6.7092651757188495
Custard Apple,insect control in  crops,19,6.070287539936102
Custard Apple,information about nutrient management in crop,11,3.514376996805112
