Crop,Question Theme,Count,Percentage
Apricot,potato me weediside ka prayog kiya hai plant such raha hai,34,16.346153846153847
Apricot,dhan me ki kida laga hai,31,14.903846153846152
Apricot,aame ki pati kala ho raha hai,28,13.461538461538462
Apricot,pls tell me control of flower dropping in chilli crop,24,11.538461538461538
Apricot,dhan ki baliya nahi nikal rahi  hai kya kare,9,4.326923076923077
