Crop,Question Theme,Count,Percentage
Arecanut,farmer asked query on weather,20,18.181818181818183
Arecanut,pls tell me control of flower dropping in chilli crop,11,10.0
Arecanut,pleas give information of govt scheme,11,10.0
Arecanut,dhan ki kaun c kism ki buayi kare,10,9.090909090909092
Arecanut,dhan ki baliya nahi nikal rahi  hai kya kare,9,8.181818181818182
