Crop,Question Theme,Count,Percentage
Babool,pls tell me control of flower dropping in chilli crop,75,19.53125
Babool,dhan ki kaun c kism ki buayi kare,44,11.458333333333332
Babool,farmer asked query on weather,30,7.8125
Babool,pleas give information of govt scheme,26,6.770833333333333
Babool,dhan ki baliya nahi nikal rahi  hai kya kare,24,6.25
